LOC_BLANK,LOC_CODE_AND_COMMENT,LOC_COMMENTS,DESIGN_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_PROG_TIME,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
6,0,0,1,20,22.57,211.93,11,13,28,N
5,0,0,2,11,18.87,52.42,7,11,18,N
5,0,6,4,26,60.33,278.23,27,12,40,N
3,0,2,3,24,26.14,470.46,18,18,33,N
3,0,0,3,25,37.27,540.32,26,20,30,N
24,0,0,13,131,55.15,13998.39,49,32,157,Y
4,0,0,2,10,18.86,71.31,8,12,16,N
5,0,0,2,28,37.08,420.37,21,12,33,N
2,0,0,1,1,0,0,0,1,5,N
2,0,0,2,9,24.67,56.44,12,11,13,N
2,0,0,2,7,12.85,20.31,6,8,11,N
3,0,3,4,24,24.81,446.54,13,13,32,Y
1,0,0,1,6,28.81,57.63,12,8,9,N
3,0,3,7,19,17.5,289.27,10,15,27,N
1,2,0,12,81,45.38,2052.42,32,22,86,N
3,0,0,6,24,24.9,830.28,16,16,29,Y
2,0,2,1,6,25.08,22.29,7,4,12,N
2,0,0,1,6,17.32,70.7,7,8,10,Y
9,0,1,1,49,149.81,632.84,50,8,61,N
5,0,3,4,21,28.82,170.3,16,15,32,N
37,0,19,8,48,54.07,2295.04,39,22,106,Y
23,7,17,6,37,43.5,1827.7,34,22,86,N
6,7,10,11,70,35.96,5227.2,26,20,95,Y
9,1,7,7,77,60.1,2354.61,44,19,94,Y
1,0,0,3,7,19.51,99.89,10,12,11,N
23,0,0,1,91,187.35,3305.94,101,16,116,Y
5,0,3,6,68,46.26,4069.9,34,22,79,N
1,0,0,1,20,15.93,265.89,6,13,23,N
4,0,1,1,9,23.63,73.83,10,10,16,N
4,0,0,4,25,31.87,410.94,17,14,31,Y
1,0,0,1,4,6.89,13.79,2,4,7,N
0,0,0,1,4,28.78,12.34,9,5,6,N
1,0,0,1,10,43.89,96.77,15,7,13,N
1,0,0,1,4,14.5,13.43,6,7,7,N
0,0,0,3,9,19.93,6.92,5,5,11,N
11,0,20,4,57,33.71,1550.8,18,14,93,N
5,1,8,6,15,30.45,1154.42,24,22,29,N
7,0,18,2,22,53.02,168.72,22,9,49,N
4,0,2,3,21,40.29,277.92,21,12,31,N
0,0,0,1,5,21.25,6.8,5,3,7,N
8,0,0,8,18,53.71,253.95,20,9,28,N
3,0,0,3,37,40.99,1344,17,14,42,N
3,2,0,1,12,38.95,323.27,18,11,19,Y
2,0,0,2,9,23.97,85.22,11,11,14,N
3,0,0,2,15,19.65,213.96,10,14,20,N
1,0,0,1,10,17.92,15.93,6,6,13,N
7,0,4,2,45,40.85,633.32,22,15,61,N
7,5,8,7,46,57.34,960.91,38,20,68,N
2,1,0,1,5,19.94,52.09,7,8,10,N
11,0,18,5,56,28.94,2171.41,22,21,88,Y
3,0,0,1,5,19.93,6.92,5,5,10,N
1,0,0,6,15,21.71,1068.47,15,19,18,N
11,0,4,36,96,98.37,4237.81,52,16,113,N
0,0,0,2,7,13.48,16.3,6,7,9,N
1,0,0,2,14,40.24,117.94,19,12,19,N
1,0,0,3,5,17.98,33.43,7,9,8,N
1,0,0,3,14,30.14,1304.16,16,19,17,N
32,0,15,1,38,429.87,118.96,69,4,87,Y
4,0,0,2,20,33.6,186.69,20,16,26,Y
2,0,0,1,4,16.07,18.08,5,9,8,N
3,0,0,1,6,10.64,54.5,5,12,11,Y
15,0,0,3,68,35.17,4107.97,20,14,85,Y
6,0,1,4,28,34.86,572.07,16,11,37,Y
3,0,0,2,15,29.09,283.09,17,15,20,N
2,1,1,10,25,37.12,484.87,18,12,31,N
1,0,0,1,6,15.26,114.3,9,11,9,N
4,0,2,3,13,16.41,186.95,11,15,21,N
4,0,0,3,17,51.28,230.75,20,8,23,Y
13,1,2,11,68,74.46,1342.13,42,17,86,Y
16,0,0,8,58,28.09,2857.87,24,26,76,N
4,1,3,3,8,15.11,107.86,9,12,18,N
2,0,1,3,9,28.11,39.04,11,10,14,N
5,0,0,4,21,26.42,587.16,21,21,28,Y
0,0,0,1,2,10.36,11.65,3,9,4,N
2,0,0,1,11,15.51,89.92,7,11,15,N
11,0,13,1,36,83.84,541.66,44,13,62,Y
0,0,0,1,4,11.2,39.83,4,8,6,N
4,0,0,1,9,30.92,150.99,12,9,15,Y
4,0,1,1,9,25.28,71.28,12,9,16,Y
1,0,0,1,4,11.86,12.61,4,7,7,N
6,2,0,3,23,50.22,351.26,25,11,33,N
32,30,7,40,178,100.62,14034.78,94,30,249,Y
5,0,4,4,32,68.19,401.28,36,13,43,Y
3,0,24,1,84,32.99,2646.63,22,19,114,N
7,0,2,2,19,20.24,660.09,13,15,30,N
2,0,0,2,14,33.81,207.08,18,14,18,N
7,4,3,25,68,46.06,3818.27,35,26,84,Y
0,0,0,2,7,18.23,26.79,7,8,9,N
4,0,3,2,14,26.7,144.15,14,12,23,N
0,0,0,1,5,9.19,130.65,4,8,7,N
3,0,0,2,14,19.38,110.36,8,9,19,N
7,0,26,24,78,92.16,37427.41,48,27,113,N
1,0,0,2,7,11.58,52.12,6,12,10,N
5,0,3,3,21,22.79,279.46,14,16,31,Y
13,0,7,12,119,55.19,6419.13,47,23,141,N
8,0,0,3,31,38.59,977.88,21,13,42,N
4,0,0,1,16,26.89,187.41,15,14,20,N
0,0,0,2,9,10.73,22.37,4,7,11,Y
5,0,0,2,10,18.87,52.42,7,11,17,N
8,0,0,5,44,29.18,1129.58,19,17,54,N
3,0,0,1,7,11.23,19.57,5,8,12,Y
18,6,21,4,87,31.82,5683.17,28,25,135,Y
2,0,0,3,18,23.67,222.21,14,14,22,N
3,0,0,3,20,30.09,226.17,19,13,23,N
3,0,0,1,9,29.95,14.98,10,5,14,N
4,0,0,4,18,28.09,56.19,10,10,24,N
3,0,0,2,9,16.21,71.97,8,13,14,Y
4,0,0,1,13,33.68,116.96,16,11,20,N
3,0,0,1,9,37.82,55.58,14,9,14,N
1,0,0,3,8,13.08,99.3,8,11,11,N
3,3,0,4,11,32.83,2108.4,18,24,19,N
20,1,22,16,194,174.34,14267.45,147,28,237,Y
1,0,0,1,48,23.9,944.16,9,15,51,N
4,0,2,2,17,23.62,87.85,11,10,26,N
25,0,12,14,100,56.53,3477.05,44,24,139,Y
1,0,0,1,5,11.84,20.81,4,9,8,N
6,1,0,6,42,45.37,545.5,26,17,52,N
1,0,0,1,6,23.33,131.77,12,11,9,N
0,0,0,2,8,24.91,8.65,6,5,10,Y
1,0,0,1,6,13.33,32.27,5,11,9,N
5,2,2,5,28,47.87,197.08,23,11,39,N
1,0,0,2,7,12.74,91.6,8,13,10,N
3,0,0,3,15,21.74,99.83,11,10,20,N
2,0,0,2,6,29.28,32.94,12,9,10,N
4,0,0,1,10,32.72,142.63,14,8,16,N
7,0,0,4,32,24.04,463.86,11,10,41,N
3,0,0,2,7,24.38,60.19,9,12,12,N
1,0,19,2,20,25.69,219.46,15,12,43,N
0,0,0,2,10,32.75,26.54,11,7,12,Y
5,0,3,4,19,32.28,270.34,18,13,29,Y
5,0,6,9,52,37.44,1660.93,31,24,68,N
6,0,0,1,25,44.26,2342.64,26,15,33,N
0,0,0,1,3,12.63,2.81,3,4,5,N
3,2,0,3,18,43.05,143.66,20,10,25,N
3,0,0,2,17,16.9,127.78,9,15,22,Y
12,0,0,8,56,52.36,1257.64,29,18,70,N
4,1,0,1,15,11.25,134.44,6,16,22,Y
0,0,0,2,5,16.73,8.36,6,6,7,N
3,0,0,2,12,14.78,205.24,8,11,18,N
2,0,1,3,15,15.67,248.36,9,16,20,N
1,0,0,1,4,21.35,10.09,6,5,7,N
1,0,0,1,2,5.33,0.67,1,3,6,Y
2,0,0,9,35,44.96,1290.74,28,19,39,N
0,0,0,1,3,24.38,8.46,7,5,5,N
1,0,0,2,9,16.86,91.8,10,11,12,N
11,0,1,3,26,29.49,759.65,15,17,40,N
1,0,0,1,10,13.03,46.33,6,12,13,N
0,0,0,2,6,19.46,13.24,6,6,8,N
2,0,1,3,23,34.16,225.82,22,16,26,N
4,0,4,4,19,20.01,270.54,10,12,29,N
3,0,9,5,67,40.84,2162.78,28,19,84,N
0,0,0,2,10,17.72,8.86,5,5,12,N
3,0,0,2,18,23.38,184.46,12,13,23,N
27,5,49,14,225,118.61,12769.92,92,25,313,N
2,0,8,3,10,18.27,54.58,9,11,23,N
12,0,20,3,65,46.54,1489.32,30,18,103,N
0,0,0,1,3,11.15,12.55,3,9,5,N
11,0,1,3,40,68.18,1247.52,37,17,55,N
8,0,6,3,26,26.95,590.07,17,15,42,Y
3,0,3,1,7,61.45,25.15,14,4,15,N
5,0,3,1,18,67.62,167.71,22,7,28,N
4,0,0,4,29,37.95,413.28,23,14,33,Y
1,0,1,1,4,35.94,12.48,10,5,8,N
1,0,1,4,18,25.76,206.09,15,15,22,N
9,1,5,3,50,42.15,2069.13,31,19,68,Y
1,0,0,1,4,7.97,15.07,3,7,7,N
1,0,0,3,11,21.24,61.17,10,9,14,N
2,1,1,13,29,37.58,766.32,19,13,35,N
9,0,0,2,37,60.4,1113.28,35,17,49,N
3,0,0,2,10,22.3,75.36,10,12,15,N
4,0,0,4,19,19.85,527.76,16,20,25,N
1,0,0,5,21,19.04,593.06,14,17,24,N
1,0,2,3,21,13.33,383.26,8,14,26,N
9,0,7,5,45,30.79,1161.16,19,18,63,Y
3,0,0,2,10,20.34,124.61,10,15,15,Y
2,0,0,4,15,31.46,92.92,12,7,19,N
9,0,7,2,34,24.87,877.57,20,21,52,Y
4,0,0,6,21,21.98,249.24,14,16,27,Y
3,0,0,2,13,8.39,263.99,5,14,19,N
1,0,0,1,11,123.64,15.46,20,3,18,N
1,0,0,1,11,15.44,64.06,7,11,14,N
7,1,4,3,43,27.37,1663.72,20,21,58,N
15,0,17,4,22,21.18,765,15,17,62,N
8,0,6,2,30,45.37,1106.98,34,19,44,N
0,0,0,1,18,30.41,63.09,9,11,20,N
3,0,1,2,16,17.15,191.17,12,17,22,N
3,0,3,2,13,25.95,31.4,9,6,21,N
8,0,0,6,37,24.99,1338.52,20,23,47,Y
3,0,0,1,9,20.01,176.52,10,14,14,N
13,1,13,17,160,113.02,22518.25,110,31,187,Y
1,0,0,2,11,25.61,71.15,14,11,12,N
5,0,3,2,15,41.45,315.25,20,12,25,N
8,4,3,4,37,29.5,1190.23,19,16,54,N
39,0,4,26,120,55.67,5110.46,53,31,165,N
3,0,6,1,11,13.34,143.81,7,13,23,N
2,0,0,1,13,12.51,100.08,6,12,18,N
12,0,9,2,41,33,2527.57,19,17,65,N
4,0,0,5,10,32.47,211.7,18,13,16,N
24,0,0,14,219,167.38,17214.77,97,17,245,N
0,0,0,2,6,26.54,21.86,10,7,8,N
2,0,0,1,14,19.93,12.3,9,6,18,Y
0,1,0,2,6,13.45,9.69,5,6,7,N
0,0,0,1,7,11.35,90.82,4,8,9,N
1,1,1,2,9,21.33,24,8,8,15,N
11,1,2,8,62,43.51,2377.94,33,23,78,Y
7,0,0,1,20,52.86,182.89,23,11,31,N
10,0,0,10,30,88.65,1043.85,34,11,43,Y
2,0,0,1,4,24.01,168.83,8,5,8,N
7,0,0,1,31,30.19,101.82,12,11,40,N
1,0,0,1,6,16,26.89,5,11,9,N
3,1,9,11,48,20.6,2077.28,15,18,63,N
0,0,0,4,13,21.8,46.37,8,9,15,N
0,0,0,1,17,34.34,18.63,8,5,19,N
3,0,1,1,13,13.89,238.99,10,16,19,N
2,0,0,2,23,19.06,368.92,12,16,29,N
1,0,0,3,12,9.76,74.24,5,9,15,N
1,0,0,1,10,20.83,82.39,8,9,13,N
3,0,7,3,14,21.83,228.05,14,16,26,N
16,0,0,1,95,186.54,3498.34,59,8,113,Y
0,0,0,1,9,11.92,61.04,5,12,11,Y
0,0,0,1,3,8.45,16.91,3,6,5,N
9,0,34,16,103,53.69,6258.94,42,26,148,N
7,2,29,6,41,115.33,587.89,38,8,81,Y
3,0,0,1,12,24.95,155.98,14,11,15,N
5,0,0,2,11,17.05,105.67,8,13,18,Y
5,0,0,1,9,23.39,93.88,10,10,16,N
2,0,0,2,13,23.76,118,11,13,17,N
6,0,8,1,32,61.98,211.3,21,7,48,N
8,0,5,2,17,29.9,157.88,16,13,33,N
0,0,3,1,12,13.75,195.63,8,16,15,N
3,0,4,4,54,50.11,1760.49,34,19,64,N
72,10,94,19,242,101.19,41022.72,112,43,420,N
12,2,11,11,70,56,3547.5,43,22,97,Y
2,0,0,5,40,41.2,560.71,23,16,44,N
36,0,7,2,16,16.73,80.13,7,10,61,N
1,0,0,2,6,12.8,12.55,5,7,9,N
3,0,0,1,11,35.02,218.92,14,11,17,N
0,0,0,1,3,13.2,4.58,4,4,5,N
3,0,0,1,12,27.19,191.16,10,9,17,N
8,0,1,2,36,29.13,2146.41,24,23,47,Y
1,0,0,1,3,14.24,9.69,5,5,6,N
20,2,3,7,158,73.65,16798.74,54,20,185,N
9,0,0,2,8,21.69,72.79,11,9,19,N
4,0,0,1,12,13.9,187.55,6,11,18,N
5,0,5,1,38,28.28,1729.63,22,20,50,N
0,0,0,2,8,14.4,35.56,6,10,10,N
1,0,0,11,20,30.1,771.01,19,16,23,N
7,0,0,8,31,27.54,1427.27,22,21,40,N
14,0,36,1,74,22.8,2430.39,15,18,127,N
0,0,3,2,20,54.98,127.34,23,9,25,Y
0,0,0,3,12,29.83,71.69,13,9,14,N
23,0,17,16,158,104.53,8618.91,82,27,200,N
9,6,7,10,77,29.68,5575.35,23,25,104,Y
2,0,2,1,31,93.78,304.68,34,8,37,N
14,0,17,3,63,73.77,3376.55,54,20,96,Y
3,1,0,2,85,56.77,2050.88,56,34,91,Y
17,0,6,9,50,73.22,1592.15,37,12,76,N
2,0,0,1,5,16.39,11.15,5,7,9,N
0,0,0,1,3,11.07,12.46,4,6,5,N
13,4,0,2,36,42.95,1067.42,20,9,55,N
3,0,0,3,20,56.21,224.71,29,12,25,N
9,0,0,2,28,68.23,435.61,25,8,39,N
1,0,1,1,3,11.56,14.8,5,8,7,N
3,0,0,3,21,29.53,282.66,16,14,26,N
3,0,0,2,7,15.09,44.83,8,9,12,N
3,0,3,4,29,48.96,552.32,26,13,35,N
24,0,8,5,72,65.86,3024.44,52,23,106,N
2,0,10,4,24,22.82,126.8,12,15,36,N
0,0,0,1,2,9.08,14.35,3,8,4,N
5,0,4,6,25,34.28,282.88,16,13,36,N
4,0,4,3,41,19.04,1554.63,12,20,51,N
0,0,1,2,5,12.18,6.09,4,6,8,N
20,0,25,15,110,76.73,8802.69,62,23,157,Y
3,0,0,4,26,22.71,465.03,15,16,31,N
2,0,0,2,7,11.92,48.66,7,10,11,N
2,0,0,1,5,12.51,44.48,6,12,9,N
1,0,0,1,9,12.23,152.83,8,16,12,Y
11,0,5,12,100,83.4,2428.75,67,26,116,Y
18,0,1,1,145,134.31,223.17,32,5,166,Y
2,0,0,2,11,30.71,131.22,13,12,15,Y
1,0,3,1,25,12.56,628.21,4,10,32,N
2,0,0,2,10,13.03,62.43,7,13,14,N
1,0,0,1,6,33.43,23.35,11,6,9,N
7,0,0,12,78,42.55,2574.35,32,22,88,N
0,0,0,2,8,12.72,28.95,5,8,10,N
1,0,0,1,6,16.75,23.27,7,7,9,N
0,0,0,2,16,30.37,50.2,11,8,18,Y
16,3,0,12,72,54.21,4353.83,48,25,93,Y
1,0,0,6,23,32.72,441.6,18,11,26,N
0,0,0,1,2,10.57,5.28,3,6,4,N
4,0,0,1,5,14.99,23.69,6,8,11,N
1,0,0,2,7,13.03,46.33,6,12,10,N
4,0,0,2,14,35.41,145.29,16,11,20,N
4,0,0,13,19,35.46,394.06,14,11,25,N
11,0,7,3,35,108.64,638.55,42,9,55,N
0,0,0,5,39,24.66,4473.74,14,20,41,N
1,3,0,2,21,17.76,822.67,8,14,28,N
7,0,9,6,33,24.07,703.79,17,20,51,N
7,0,5,4,25,39.35,228.07,21,13,39,N
6,0,0,3,24,27.6,232.78,14,15,32,N
30,0,15,39,234,122.05,27031.87,96,27,281,Y
1,0,0,2,14,25.11,112.97,14,14,17,Y
0,0,0,1,2,9.05,2,2,4,5,N
1,0,0,1,10,10.85,48.84,5,10,13,N
13,0,0,3,34,36.63,1305.92,24,19,49,Y
7,0,0,1,11,28.22,161.72,16,13,20,N
4,0,0,7,54,61.43,2339.94,35,13,60,N
4,0,0,3,14,18.48,314.35,12,15,20,N
2,0,0,1,6,20.38,23.78,6,5,10,N
4,0,0,3,18,51.57,179.71,25,11,24,N
14,0,14,6,45,37.56,1919.99,27,21,75,Y
0,0,0,1,12,9.13,188.02,4,11,14,N
2,0,0,1,7,20.33,38.66,10,9,11,Y
5,0,2,2,16,46.64,151.08,22,12,25,N
0,0,0,2,11,35.21,41.67,13,8,14,N
5,0,2,3,31,43.79,1072.94,26,13,41,N
2,0,0,1,7,12.16,21.19,5,7,13,N
16,1,14,4,48,37.43,1979.99,32,25,81,Y
2,0,0,2,22,17.17,309.13,12,18,26,N
4,0,4,1,20,12.03,353.58,7,14,30,N
10,0,4,4,72,54.09,4029.03,30,13,90,N
3,0,0,5,22,36.86,373.19,14,9,28,Y
3,0,0,5,23,50.74,76.54,19,9,28,N
1,0,0,2,12,19.59,222.07,14,20,15,N
6,0,2,2,24,35.07,250.25,18,12,34,N
1,0,2,2,10,27.24,17.79,7,4,15,N
8,0,0,8,30,48.57,1225.1,34,21,40,N
3,0,0,2,18,21.59,151.81,14,15,23,N
10,0,4,11,85,68.92,2619.49,64,27,99,Y
4,0,0,2,8,37.53,79.82,16,9,14,Y
5,0,5,4,16,36.51,168.6,17,10,28,Y
24,1,2,13,139,67.59,9576.76,56,28,169,Y
0,0,0,3,13,24.04,225.68,14,14,15,N
4,0,0,4,17,19.58,314.35,10,17,23,N
0,4,0,1,17,13.88,353.99,7,12,25,N
3,0,2,3,24,22.22,340.81,13,16,31,N
0,0,0,1,3,15.86,10.79,6,7,5,N
2,0,0,4,15,20.42,104.53,10,8,19,N
1,0,0,5,31,30.49,778.34,24,21,34,N
3,2,0,2,18,25.78,478.59,16,13,25,N
2,0,0,2,6,11.99,19.42,5,9,10,N
4,0,0,2,8,20.57,277.58,12,17,19,N
11,0,8,5,40,32.07,773.32,24,25,62,N
2,0,1,1,13,18.95,31.85,7,11,18,N
2,0,0,2,11,11.68,90.1,7,11,15,N
3,0,0,7,22,22.06,1102.92,18,18,27,N
6,0,0,6,74,73.47,2732.08,47,16,82,N
5,0,2,6,49,46.37,869.45,27,16,59,N
5,0,1,4,27,39.29,652.72,29,17,35,N
3,0,1,2,19,43.24,208.93,23,13,25,N
0,0,0,4,20,43.85,59.17,14,6,23,N
2,0,0,1,13,25.75,245.17,11,9,17,N
5,0,0,3,58,77.83,2261.26,38,11,63,N
8,0,15,3,44,16.63,1578.3,15,20,69,Y
4,0,1,1,8,55.4,135.82,21,9,15,N
3,0,6,2,13,30.58,165.92,17,14,24,Y
2,0,1,6,14,13.27,259.16,8,15,19,N
15,0,15,1,47,32.4,4850.99,21,20,79,N
5,1,1,4,21,26,636.93,22,22,30,Y
2,0,0,2,11,18.25,82.12,8,12,16,N
2,0,1,1,17,48.95,224.75,22,10,22,N
20,0,15,3,108,53.52,11509.1,42,26,147,Y
0,0,1,1,2,7.75,1.72,2,4,6,N
58,0,34,12,371,37.09,94815.93,34,26,465,Y
2,0,0,2,7,14.74,40.95,7,11,11,N
3,1,0,3,15,22.71,84.47,11,9,21,N
5,0,8,4,43,42.04,1335.58,29,19,58,N
1,0,0,1,4,16.32,11.1,7,7,7,N
0,0,0,1,6,42.98,13.34,11,4,8,N
7,0,6,4,39,83.05,664.44,41,12,54,N
2,0,0,1,2,6.2,2.15,1,5,7,N
2,0,7,4,12,29.02,298.18,15,12,23,N
10,0,8,4,73,57.31,3496.75,43,25,94,N
2,0,0,3,13,19.95,97.69,9,13,17,Y
3,0,2,2,15,14.15,391.44,8,17,22,N
1,0,1,1,15,13.57,169.63,8,15,20,N
1,0,0,2,12,9.23,104.87,5,11,15,N
10,0,0,7,26,36.67,716.3,22,15,38,N
3,0,0,1,4,13.45,9.69,5,6,9,N
0,0,0,1,3,8.54,10.33,3,7,6,N
7,3,5,5,66,74.6,1972.2,43,14,83,N
6,3,8,3,54,24.83,1664.6,19,22,75,N
7,0,0,6,83,47.61,2522.94,35,23,94,Y
3,0,3,34,26,80.26,1387.16,29,11,34,N
4,0,0,2,16,27.25,296.7,17,14,22,N
1,0,0,2,6,19.59,131.69,12,12,9,N
5,0,3,12,57,44.36,2933.07,24,12,65,N
5,0,12,8,70,48.42,1644.16,27,15,92,N
3,0,1,1,10,12.97,103.73,8,12,16,N
3,0,0,2,8,16.14,50.42,8,12,13,N
9,0,1,4,41,42.69,993.03,27,17,53,Y
4,0,0,3,16,30.75,181.65,16,15,22,N
14,2,12,7,65,40.76,6334.31,27,21,96,N
5,0,0,3,24,12.66,667.75,8,17,31,N
0,0,0,1,3,8.54,10.33,3,7,5,N
3,0,3,1,9,73.22,18.37,16,4,15,N
2,0,0,3,18,21.19,409.11,14,18,22,N
3,0,0,3,15,24.55,106.71,13,10,20,N
2,0,0,1,7,10.15,31.73,4,10,11,N
3,0,1,1,11,43.06,79.09,16,8,17,N
6,0,3,1,15,20.31,176.27,13,13,27,N
0,0,0,2,6,17.58,15.63,7,8,8,N
1,1,0,1,16,9.61,126.62,5,11,20,N
9,0,6,10,96,50.48,4779.47,39,23,113,Y
2,0,0,2,19,38.97,77.94,15,9,23,Y
1,0,1,1,2,5.33,0.67,1,3,6,N
1,0,0,1,4,13.45,9.69,5,6,7,N
7,0,0,2,23,54.72,598.53,31,15,32,Y
0,0,0,2,10,19.93,6.92,5,5,12,N
3,0,1,1,5,26.28,25.75,10,7,11,N
15,3,7,3,30,25.57,1171.91,18,22,59,N
3,0,0,1,11,11.7,120.22,5,8,17,N
0,0,0,1,3,13.5,3,4,4,6,N
2,0,0,2,27,24.38,763.03,19,22,29,N
2,0,0,1,4,13.2,32.59,6,10,8,N
3,0,0,28,43,55.01,1467.42,23,12,48,Y
3,0,1,7,34,41.66,645.97,29,17,40,N
0,0,0,1,0,0,0,0,0,30,N
0,0,0,1,0,0,0,0,0,95,N
0,0,0,4,13,10.76,148.32,4,7,15,N
3,1,0,5,18,28.75,145.92,17,13,24,N
0,0,0,3,13,15.94,390.53,9,14,15,N
1,0,0,2,4,10.4,39.34,6,11,7,N
15,2,11,13,76,67.95,3992.49,46,22,107,Y
1,0,0,3,16,27.58,234.66,16,12,17,N
5,1,0,3,20,32.24,274.32,16,12,28,N
5,1,0,1,10,34.61,185.36,11,8,19,N
2,0,0,2,10,12.27,71.12,7,13,14,N
1,0,0,1,12,10.77,58.63,5,9,17,N
0,0,0,1,5,39.24,27.34,12,5,7,N
0,0,0,7,16,46.44,274.78,25,12,18,N
447,12,157,385,2824,210.28,1726654.57,609,155,3442,Y
2,0,0,1,9,17.55,101.75,7,11,13,N
0,0,0,3,18,31.28,146.02,15,11,20,N
1,0,0,3,11,18.12,92.76,10,12,14,N
4,0,4,1,36,45.75,1652.75,26,17,47,Y
5,0,12,2,34,40.97,553.3,33,21,51,Y
4,0,0,2,15,17.07,162.53,11,16,21,N
5,1,9,3,19,32.98,238.11,15,9,36,N
0,0,0,1,3,11.86,8.07,4,7,6,N
3,0,0,12,55,74.85,563.25,29,9,60,N
3,0,0,2,8,14.22,130.6,7,15,13,N
14,0,13,2,49,95.28,1213.62,53,15,78,Y
6,0,0,3,19,18.73,352.9,12,17,27,Y
40,0,4,38,210,215.66,23849.08,112,19,256,Y
2,0,2,6,27,44.49,220.92,22,13,33,N
40,10,98,3,152,243.44,10457.66,140,17,302,Y
1,0,0,2,15,19.82,128.43,10,12,18,Y
2,0,1,3,40,46.38,1928.72,32,17,45,Y
20,0,17,14,108,96.21,5179.65,69,24,147,Y
18,0,26,4,62,35,1264.37,20,15,108,N
3,0,0,2,21,24.53,196.21,11,11,26,N
0,0,0,3,10,10.45,87.11,4,7,12,N
1,0,0,2,3,13.02,14.65,6,9,6,N
1,0,0,3,5,17.28,32.14,7,9,8,N
2,0,0,4,13,32.93,98.38,15,10,18,N
4,0,3,2,23,69.81,577.56,32,11,32,Y
1,5,0,6,41,31.58,1403.65,21,18,51,N
1,0,0,1,13,14.26,73.02,5,8,16,N
1,0,0,6,18,22.86,388.89,16,16,21,N
1,0,0,5,9,16.59,54.86,7,9,12,N
3,0,4,1,6,31.97,29.73,11,6,15,N
2,0,0,1,17,11.95,140.99,7,12,21,N
8,0,2,3,26,58.46,269.15,29,11,38,N
143,7,49,25,589,569.78,76949.43,355,23,790,Y
5,0,0,1,27,25.77,296.56,14,13,34,N
4,0,3,1,29,21.93,339.53,13,14,42,N
6,0,10,6,31,30.14,328.22,18,12,47,Y
1,0,6,2,5,16.73,8.36,6,6,16,N
5,0,2,2,32,31.95,292.31,18,14,41,N
1,0,0,3,19,32.14,276.54,18,14,22,N
23,0,10,5,84,87.35,4094.53,63,20,119,Y
7,0,6,5,40,53.22,1583.09,36,17,53,N
7,0,5,6,33,26.65,711.46,19,17,47,N
3,0,0,2,8,20.76,78.51,10,11,13,N
23,0,10,8,79,48.84,4944.34,35,18,114,N
10,0,21,7,39,52.21,2157.24,33,18,70,Y
3,1,7,5,19,26.78,216.84,14,13,32,N
0,0,0,2,6,15.74,28.55,7,10,8,N
0,0,0,1,0,0,0,0,0,59,N
0,0,0,3,12,32.35,683.42,17,17,14,N
13,0,0,7,120,49.1,7290.37,41,27,135,Y
6,2,15,14,66,69.84,2054.44,47,21,91,N
5,0,6,4,15,23.19,106.48,11,10,28,Y
2,0,6,1,14,11.77,288.46,9,18,24,N
0,0,0,1,2,8.15,5.55,2,7,4,N
3,0,0,2,12,19.66,66.08,9,10,17,Y
6,0,0,3,18,31.48,463.86,21,18,26,N
5,0,7,4,37,55.99,1157.44,43,21,51,N
0,0,0,1,5,14.58,20.25,4,5,7,N
0,0,0,1,9,15.6,5.42,3,5,11,N
3,0,0,3,25,23.67,339.89,13,11,30,N
6,0,2,1,27,33,307.45,20,14,37,N
3,0,0,3,14,18.43,230.4,11,11,19,N
1,0,0,2,5,12.37,24.74,6,9,8,N
4,0,0,3,19,29.87,631.06,19,19,25,Y
1,0,0,2,21,8.11,1414.07,4,14,24,Y
6,2,5,8,39,38.16,1298.73,28,18,54,N
4,0,0,3,14,23.79,103.86,11,13,20,Y
0,0,0,1,4,17.58,15.63,7,8,6,N
2,0,1,2,53,82.06,1711.41,48,15,58,N
2,0,1,1,5,28.44,32,10,6,10,Y
16,0,17,1,45,107.69,1011.06,48,12,80,N
6,1,15,5,27,25.49,589.33,15,17,51,Y
4,0,3,7,67,50.34,1379.06,29,14,76,N
8,0,0,7,55,33.79,1559.67,23,17,65,Y
2,0,0,1,6,46.28,14.36,11,4,10,N
8,1,0,1,80,108.98,7164.29,60,16,91,Y
3,0,3,4,11,19.39,441.62,12,18,19,N
1,0,0,2,7,17.59,78.04,8,11,10,N
114,2,44,16,375,265.68,57640.16,183,24,537,Y
6,2,1,8,63,74.12,2965.1,60,23,74,Y
5,0,0,3,21,57.25,76.37,20,7,28,N
18,0,13,6,74,100.36,3456.94,70,21,107,Y
7,0,3,6,85,43.7,5681.04,32,24,97,Y
6,0,0,1,15,85.71,114.33,25,7,23,N
19,1,12,4,59,58.28,2819.91,41,20,93,N
2,0,0,2,9,22.67,84.3,11,12,14,N
0,3,0,1,12,12.39,187.34,6,11,19,N
21,0,7,44,172,111.79,10630.49,67,21,202,Y
0,0,0,2,10,37.09,41.73,14,7,12,N
12,0,16,3,85,43.88,4082.84,26,19,115,Y
7,0,0,2,52,38.18,1615.74,25,15,59,N
4,0,0,2,18,28.7,164.46,16,13,24,N
